1,1349.514700032492,0,4,10,13,17,14,28,1,19,16,12,11,6,20,25,26,30,9,22,24,7,2,18,23,21,3,29,27,15,5,8,0
1,1205.0228483402152,0,4,12,2,24,23,9,8,20,18,22,7,10,26,17,30,27,5,25,1,28,6,29,15,21,19,3,13,16,14,11,0
1,1210.303417358904,0,29,25,6,19,11,12,24,15,16,30,26,13,22,5,7,10,17,9,20,8,4,27,23,21,28,18,3,2,1,14,0
1,1298.426177933227,0,4,7,12,13,1,3,14,22,23,2,26,30,20,24,19,21,28,18,27,15,5,9,17,11,6,16,29,25,8,10,0
1,1282.3307412084987,0,3,10,15,21,11,27,20,6,24,7,2,4,13,5,16,14,19,25,8,26,30,1,17,9,12,18,28,29,22,23,0
1,1269.5500354128897,0,1,20,4,3,10,6,7,8,9,5,30,13,12,28,23,16,14,2,19,18,21,22,15,24,25,26,27,17,29,11,0
1,1309.128545260482,0,14,2,3,11,1,21,7,8,9,10,30,12,13,6,15,16,17,18,19,20,5,22,23,24,25,26,27,28,29,4,0
1,1304.9283750760233,0,11,7,12,29,18,6,8,26,30,27,13,10,17,24,21,15,16,5,1,28,19,22,9,3,4,20,23,14,25,2,0
1,1314.370038907704,0,20,22,9,29,10,17,30,8,18,28,1,6,25,24,11,19,14,16,3,15,23,27,4,26,2,5,13,7,21,12,0
1,1317.226592132155,0,6,24,3,8,5,21,29,10,9,26,2,12,11,14,1,16,17,4,18,28,22,23,7,15,25,13,27,30,20,19,0
1,1213.4502147329458,0,19,11,7,25,10,26,9,3,27,2,20,30,16,29,14,28,13,8,22,5,17,12,24,21,4,15,6,1,18,23,0
1,1265.6025593802622,0,21,9,4,27,5,6,14,11,17,1,3,12,8,16,15,22,23,18,20,7,10,13,30,26,25,28,24,19,29,2,0
1,1324.8159749115382,0,21,10,22,29,11,12,14,25,8,7,26,16,9,20,2,19,23,1,6,24,28,27,13,5,17,18,3,15,4,30,0
1,1291.3556792495156,0,13,7,4,24,21,9,11,16,10,27,17,26,8,20,28,19,12,3,23,30,29,22,15,6,14,1,25,5,2,18,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1258.5300926210411,0,16,28,13,14,11,10,19,5,1,7,8,12,3,15,2,9,4,20,21,6,17,24,27,30,22,26,29,25,23,18,0
2,1238.1755750834707,0,1,14,3,4,26,6,2,8,9,27,22,15,29,11,12,16,17,18,19,20,21,13,23,24,25,5,10,28,7,30,0
2,1186.80232829249,0,24,22,23,18,25,10,14,28,19,17,11,8,20,3,9,15,6,30,29,12,16,21,5,13,1,4,2,7,27,26,0
2,1256.3058795244362,0,21,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,26,18,19,20,1,22,23,24,25,17,27,28,29,30,0
2,1239.202062675951,0,18,28,24,23,27,5,19,9,20,16,29,11,7,13,15,26,17,12,14,25,21,3,8,2,10,4,22,1,6,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1223.3946227871531,0,1,2,3,4,5,6,7,8,16,10,11,12,13,14,15,9,20,18,19,17,26,27,23,24,25,22,21,28,29,30,0
2,1188.728468228044,0,1,2,3,4,14,12,7,8,9,10,11,6,13,5,15,16,19,20,17,18,26,22,23,24,25,21,27,28,29,30,0
2,1132.1764360989803,0,1,28,3,4,5,19,7,22,21,10,11,12,13,14,25,16,17,24,6,8,9,2,20,26,15,18,29,23,27,30,0
2,1237.1349792507356,0,1,2,22,4,5,6,7,8,9,10,28,12,3,14,25,16,17,18,19,20,21,13,23,24,15,26,27,11,29,30,0
2,1211.6865064382537,0,13,8,15,28,16,10,22,3,12,25,11,17,4,24,23,29,20,1,9,19,5,2,26,14,30,27,21,7,6,18,0
2,1258.7190586771144,0,1,2,3,22,5,6,7,8,9,10,11,4,13,20,15,16,17,18,19,14,21,12,23,24,25,26,27,28,30,29,0
2,1166.7268291277126,0,15,2,26,4,5,17,7,8,14,10,29,12,19,20,27,16,11,18,13,9,3,24,23,22,25,21,6,28,1,30,0
2,1134.2358319104328,0,8,13,12,21,30,16,11,10,1,7,24,26,6,18,27,23,17,15,2,5,20,22,3,9,4,28,25,19,29,14,0
2,1279.8925168818914,0,1,2,3,4,26,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,5,27,28,29,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1233.056242503495,0,6,14,23,16,7,13,3,4,18,5,22,9,15,29,28,25,27,17,10,20,1,30,21,19,24,2,8,26,11,12,0
2,1258.2543074564755,0,7,2,3,4,5,6,20,8,9,10,15,12,13,14,11,19,17,18,21,27,16,22,23,24,25,26,1,28,29,30,0
2,1265.0724849316289,0,15,2,3,9,5,6,7,8,4,10,11,20,13,14,18,16,17,27,19,12,21,22,23,24,25,26,1,28,30,29,0
2,1124.9691014782513,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,21,16,17,18,19,20,26,22,23,24,25,15,27,28,29,30,0
2,1265.960276539553,0,6,30,29,18,15,11,20,1,28,22,19,17,7,14,12,21,27,25,10,5,16,8,3,4,9,26,2,24,23,13,0
2,1217.4623693925948,0,1,2,3,4,5,22,7,8,9,26,11,12,13,14,15,16,17,18,19,20,21,30,23,24,25,10,27,28,29,6,0
2,1178.3832793916279,0,1,2,3,4,5,6,7,8,9,10,11,12,15,14,13,16,17,18,19,28,21,27,23,24,25,26,22,20,29,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1257.6226556957472,0,1,21,16,11,2,26,7,8,27,30,12,13,4,28,10,20,22,24,23,9,3,17,25,5,15,6,18,19,14,29,0
2,1223.153419719744,0,18,14,22,30,16,27,13,3,8,20,9,10,1,7,26,2,4,28,19,15,5,21,23,25,24,17,6,11,29,12,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1171.4352688332901,0,1,2,15,7,20,3,4,5,12,14,6,11,13,9,22,26,30,29,23,24,17,16,28,10,19,8,18,25,27,21,0
2,1249.9162319369484,0,1,2,7,4,5,6,3,8,9,22,30,12,21,14,15,16,17,18,19,20,13,10,23,24,25,26,27,28,29,11,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1297.4152794442236,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,0
2,1201.1860306116746,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,27,30,29,26,0
2,1226.0834051446714,0,1,2,29,19,4,6,7,8,9,10,24,23,13,14,15,20,17,18,5,12,21,22,3,11,25,26,27,28,16,30,0
2,1220.464984232375,0,23,12,25,30,27,15,16,24,26,3,2,18,8,22,7,20,5,28,17,1,21,11,6,29,9,4,10,13,19,14,0
2,1214.2342311300883,0,27,30,3,8,24,14,9,2,22,26,23,12,13,4,15,17,11,18,6,20,29,16,21,19,28,7,1,25,5,10,0
2,1286.1142746593903,0,1,2,3,4,5,20,7,8,9,10,11,12,13,14,15,16,17,6,19,18,21,22,23,24,25,26,27,28,29,30,0
2,1217.2690876712436,0,1,14,18,8,20,23,7,29,19,3,11,5,26,6,15,9,17,10,30,28,2,22,4,24,25,12,16,21,27,13,0
2,1226.5825542037044,0,1,2,3,4,5,15,7,8,12,10,11,29,23,14,21,16,27,6,19,20,17,22,13,18,25,30,24,28,9,26,0
3,1175.5255955506357,0,22,18,2,14,5,24,7,15,10,13,12,3,19,27,21,28,17,26,6,11,23,1,9,16,25,8,20,4,30,29,0
3,1316.795582721809,0,6,1,7,21,10,29,12,26,17,8,16,2,18,19,15,20,9,4,22,3,14,27,11,30,5,23,24,28,25,13,0
3,1295.5343710400275,0,19,17,21,6,9,2,3,12,25,24,29,4,1,8,13,30,27,26,28,23,11,15,5,20,7,10,18,14,16,22,0
3,1503.8783620731701,0,1,17,3,2,19,22,7,8,15,28,5,12,13,20,9,16,4,10,26,24,21,6,29,11,25,14,30,18,23,27,0
3,1397.4984637176285,0,26,18,7,5,3,25,13,8,24,28,21,6,4,19,10,22,29,14,1,15,30,23,11,2,20,27,17,12,9,16,0
3,1374.6913492526237,0,5,9,3,10,1,23,7,6,4,24,27,12,11,14,15,16,17,19,30,29,21,22,8,2,20,26,25,28,13,18,0
3,1410.0430638134897,0,23,27,6,25,5,18,1,2,9,21,20,24,28,13,15,19,22,7,12,3,16,17,26,11,10,14,29,8,30,4,0
3,1255.6558538756613,0,26,4,5,6,12,9,1,8,10,19,11,28,13,14,21,16,17,24,15,23,30,25,22,3,20,2,27,7,29,18,0
3,1256.9894069721352,0,22,23,17,28,26,12,25,15,14,4,13,20,16,6,10,27,8,5,24,1,11,19,30,29,7,2,18,9,3,21,0
3,1308.2758928826415,0,24,22,29,18,3,16,6,25,12,17,28,2,21,9,14,5,27,1,30,19,7,8,23,11,4,13,10,15,20,26,0
3,1172.8929306350244,0,20,22,9,28,25,21,3,16,12,7,19,10,5,30,11,17,13,29,1,6,18,4,24,14,8,2,23,27,26,15,0
3,1265.8816674341867,0,21,13,5,24,27,11,3,16,30,19,17,20,15,28,25,1,26,12,18,14,10,6,29,4,9,22,2,8,23,7,0
3,1363.3336538468043,0,25,19,30,8,24,9,22,12,18,10,14,16,17,21,28,4,1,13,3,6,2,20,26,23,27,29,5,7,15,11,0
3,1262.7581252757052,0,16,28,17,30,22,20,26,5,18,2,12,9,10,24,7,27,13,15,3,21,14,8,11,19,4,25,23,1,6,29,0
3,1384.6605842403478,0,17,22,5,13,1,27,29,14,21,28,26,11,8,20,30,7,19,10,9,18,16,2,4,12,3,23,6,15,24,25,0
3,1398.5158538945666,0,23,1,11,26,28,24,30,9,2,3,17,19,21,6,20,10,22,8,13,18,7,27,25,14,15,29,4,5,12,16,0
3,1241.8143627576294,0,7,19,10,13,18,24,5,4,20,1,14,11,6,17,8,23,27,26,15,16,30,25,9,2,12,21,22,3,28,29,0
3,1194.6127221337715,0,26,17,6,25,7,30,27,29,28,23,15,10,5,21,9,2,18,22,13,11,14,4,24,16,3,12,19,1,8,20,0
3,1349.4064655139844,0,29,15,1,21,3,9,22,27,25,16,18,6,13,28,2,7,4,26,20,8,30,14,17,23,12,19,11,5,10,24,0
3,1305.6397194988863,0,18,2,3,4,5,27,24,8,9,15,29,7,13,14,10,16,20,1,26,21,6,22,30,12,25,28,17,19,11,23,0
3,1232.5067223775254,0,28,29,15,4,14,18,7,8,13,25,11,1,27,19,17,21,10,23,24,2,26,6,3,9,16,12,22,5,20,30,0
3,1319.414657183415,0,16,2,3,8,5,10,24,17,19,28,27,1,25,26,6,15,13,30,23,29,9,21,7,12,4,18,22,11,14,20,0
3,1456.8288695605659,0,30,12,18,4,25,2,13,8,17,10,1,6,11,26,20,16,9,3,19,15,29,22,23,28,24,14,7,5,21,27,0
3,1299.581659259014,0,24,13,3,4,26,6,7,8,9,10,11,28,2,12,22,16,20,18,19,27,25,30,23,29,21,1,17,14,5,15,0
3,1324.8672366143062,0,12,16,21,18,19,8,7,14,15,10,25,2,20,29,28,24,6,17,11,5,27,3,22,26,4,30,9,23,1,13,0
3,1357.767898496035,0,18,1,29,4,26,13,20,9,8,24,15,25,30,7,22,12,3,16,19,2,17,5,6,21,14,23,27,28,11,10,0
3,1224.1066593293665,0,23,6,19,17,10,1,4,5,14,28,9,11,15,25,18,22,21,2,3,12,27,24,29,7,8,13,30,20,26,16,0
3,1160.1836156635636,0,1,11,23,4,6,10,24,17,28,21,13,19,7,5,15,27,30,14,8,20,9,25,22,3,12,18,2,16,29,26,0
3,1225.2062934893472,0,4,23,27,17,19,24,18,26,8,28,11,25,2,10,20,12,3,16,29,13,22,9,14,21,6,15,30,7,1,5,0
3,1337.8941617699863,0,1,2,3,4,5,6,7,8,28,11,13,12,16,14,15,25,17,9,19,20,21,22,18,24,10,26,27,23,29,30,0
3,1282.522069446021,0,12,28,3,2,14,20,21,15,10,17,6,23,24,27,22,9,26,16,18,4,8,25,13,5,1,11,19,29,7,30,0
3,1336.968385311562,0,30,15,19,13,7,4,23,1,25,28,3,11,6,29,20,22,16,17,10,27,24,18,9,5,26,8,14,12,21,2,0
3,1424.8345307837196,0,19,30,23,17,29,6,12,9,16,20,15,8,7,22,4,3,26,27,14,11,18,24,1,25,2,28,10,13,5,21,0
3,1341.7617935598405,0,1,12,3,22,20,2,7,16,9,10,29,5,13,18,23,8,17,15,19,6,4,14,21,24,30,26,27,28,11,25,0
3,1346.5492698515416,0,6,1,22,13,28,8,7,21,29,4,2,9,12,17,30,27,20,18,10,14,25,3,16,15,23,19,26,5,24,11,0
3,1415.8224321581229,0,7,2,16,8,5,19,28,15,4,23,11,9,10,14,13,22,20,18,25,17,21,3,26,24,6,12,27,1,29,30,0
3,1321.1833505180332,0,1,10,16,4,24,5,18,23,11,8,21,14,25,12,22,9,17,19,13,20,2,6,27,29,15,30,7,28,26,3,0
3,1376.3816441629212,0,22,21,24,17,19,10,4,26,6,2,12,8,14,11,13,25,18,9,15,23,5,20,29,3,16,30,1,27,7,28,0
3,1395.3309975821753,0,4,27,20,21,19,8,30,10,3,16,9,11,29,22,12,18,25,1,26,14,17,2,28,23,5,13,6,7,24,15,0
3,1377.9827555532568,0,23,26,8,30,28,19,4,18,22,15,6,1,25,24,21,29,7,11,27,9,13,2,20,16,12,3,10,14,17,5,0
3,1283.6427074520818,0,9,26,13,23,4,8,28,25,5,11,1,29,3,16,7,15,19,27,21,12,20,2,22,18,10,17,6,14,24,30,0
4,1245.1465288491167,0,16,29,11,4,19,6,7,8,15,2,23,18,30,14,28,26,1,27,21,10,3,22,13,24,25,17,20,9,12,5,0
4,1438.4938658168815,0,23,7,27,4,8,6,25,24,3,18,19,12,9,14,10,16,17,5,13,29,11,22,21,28,20,26,2,15,1,30,0
4,1319.549864379959,0,30,12,3,2,15,28,24,6,5,7,11,8,14,10,26,27,20,23,25,16,22,17,13,18,4,29,21,19,9,1,0
4,1278.1052992862183,0,1,2,4,30,17,6,14,8,7,26,11,12,3,15,5,16,18,29,9,10,21,27,13,24,25,19,22,28,23,20,0
4,1389.5792872445559,0,29,14,23,26,7,18,30,6,28,22,21,3,19,2,9,15,8,12,27,16,1,4,24,11,20,17,5,25,13,10,0
4,1340.2342720471722,0,5,27,3,22,24,6,12,8,15,10,11,7,23,14,9,16,17,18,4,20,21,29,19,1,25,26,2,28,13,30,0
4,1463.1926782126232,0,28,9,26,4,5,6,11,8,2,12,3,20,13,14,15,22,17,27,23,24,21,16,7,10,25,30,18,1,29,19,0
4,1360.8309866681188,0,6,12,3,26,30,29,18,21,27,17,24,1,20,8,15,22,4,14,16,5,7,2,11,28,13,25,10,19,23,9,0
4,1463.932788891555,0,1,2,3,4,5,6,7,8,26,10,17,12,13,27,15,16,11,18,28,20,21,22,24,30,25,9,14,19,29,23,0
4,1485.2536846609446,0,22,19,28,27,10,14,12,8,1,6,20,25,4,24,3,15,2,23,16,11,21,7,5,30,17,18,9,13,29,26,0
4,1288.9576689188502,0,18,2,3,4,15,8,20,12,6,28,11,19,23,14,30,29,17,24,21,5,27,22,7,1,25,26,9,10,16,13,0
4,1493.9531174989058,0,1,2,3,18,14,6,4,27,9,5,23,12,13,10,15,16,28,7,19,17,21,22,30,24,8,26,29,20,25,11,0
4,1327.040847613483,0,3,23,9,8,2,5,25,19,11,26,4,12,21,22,27,28,30,13,1,18,24,16,10,20,14,6,29,7,15,17,0
4,1316.748451584458,0,29,2,19,4,6,25,13,7,9,11,1,3,30,27,24,22,17,18,10,14,21,16,26,15,8,23,5,20,12,28,0
4,1391.9769912401523,0,1,2,7,4,6,9,3,19,8,10,11,12,13,14,15,16,5,18,17,20,21,22,27,24,25,26,23,28,29,30,0
4,1377.5851675481888,0,1,26,15,24,11,2,7,9,3,6,19,25,5,14,8,21,18,13,22,12,30,4,10,20,16,27,23,17,29,28,0
4,1306.2665412406175,0,7,8,17,13,26,16,30,9,19,28,22,12,23,14,15,4,3,6,21,24,2,10,5,25,1,18,27,29,11,20,0
4,1207.149542788059,0,1,16,14,9,18,19,17,13,29,4,23,26,3,6,20,5,8,15,12,30,2,25,7,10,28,11,22,21,27,24,0
4,1396.7018069420355,0,22,28,19,23,1,11,24,8,5,29,30,17,16,21,2,7,18,27,25,10,26,20,15,3,13,4,14,9,12,6,0
4,1265.9696163304134,0,12,5,11,25,4,18,27,20,23,14,26,10,9,21,17,28,7,16,1,29,30,22,19,15,8,2,6,13,3,24,0
4,1376.1424625309032,0,15,8,23,14,3,20,28,27,21,26,18,24,30,16,22,25,13,6,5,9,29,1,17,4,19,11,12,10,7,2,0
4,1305.9489991356022,0,5,2,29,13,1,30,19,27,24,10,11,12,9,14,20,16,7,18,3,23,15,8,21,26,25,22,17,28,6,4,0
4,1371.5910767162682,0,13,27,26,11,29,16,24,18,9,30,17,23,15,14,25,1,22,4,28,3,8,2,7,19,6,12,10,5,20,21,0
